,code,first_name,second_name,web_name,16-17,17-18,18-19,19-20,20-21,21-22,22-23,fbref,understat,transfermarkt,23-24
277,42786,Eden,Hazard,Hazard,82.0,104.0,122.0,,,,,a39bb753,701.0,50202,
278,42824,Carlos,Sánchez,Carlos Sánchez,,,518.0,397.0,,,,50b51fac,667.0,51226,
279,42892,Álvaro,Negredo,Negredo,478.0,,,,,,,63b0ca6b,1715.0,18644,
280,42899,Sergio,Romero,Romero,243.0,261.0,283.0,236.0,289.0,,,1e26e376,560.0,30690,
281,42996,Angel,Rangel,Rangel,361.0,353.0,,,,,,93ee387c,707.0,66550,
282,43020,Javier,Hernández Balcázar,Chicharito,,487.0,419.0,386.0,,,,189cee7b,191.0,50935,
283,43191,Leiva,Lucas,Lucas,200.0,224.0,,,,,,4c78b5ed,475.0,41414,
284,43250,Tom,Cleverley,Cleverley,135.0,408.0,388.0,371.0,,381.0,,6cdd8245,596.0,73484,
285,43252,James,Chester,Chester,437.0,,,23.0,,,,a772eba6,819.0,73482,
286,43521,Henri,Saivet,Saivet,,516.0,,,,,,f3709655,778.0,51540,
287,43626,Håvard,Nordtveit,Nordtveit,465.0,,593.0,,,,,6cafd68d,202.0,42234,
288,43670,Juan,Mata,Mata,256.0,274.0,297.0,242.0,290.0,459.0,,29733c72,554.0,44068,
289,43693,Martín,Cáceres,Cáceres,652.0,,,,,,,e94d79e3,1942.0,54935,
290,43808,Markus,Suttner,Suttner,,461.0,52.0,,,,,7391c2d9,379.0,31514,
291,44302,Adlène,Guédioura,Guédioura,415.0,,,,,,,f75825e3,583.0,74768,
292,44336,Sofiane,Feghouli,Feghouli,466.0,455.0,,,,,,691f64f5,1674.0,57162,
293,44343,Bakary,Sako,Sako,119.0,130.0,148.0,,,,,381d7d54,520.0,46791,
294,44346,Olivier,Giroud,Giroud,25.0,25.0,133.0,110.0,103.0,120.0,,16ceb862,502.0,82442,
295,44413,Steve,Mandanda,Mandanda,102.0,,,,,,,1d2d5cc8,1670.0,23951,
296,44604,Nordin,Amrabat,Amrabat,422.0,412.0,,,,,,7c2a398c,575.0,55619,
297,44683,Jay,Rodriguez,Rodriguez,311.0,437.0,,451.0,86.0,104.0,,4ab53cdb,844.0,53360,177.0
298,44699,Ashley,Barnes,Barnes,70.0,93.0,85.0,90.0,87.0,105.0,,2691c772,4422.0,63200,
299,45034,Ivan,Perišić,Perišić,,,,,,,448.0,6fe90922,448.0,42460,507.0
300,45076,Lamine,Koné,Koné,346.0,,,,,,,a46472d0,728.0,57420,
301,45124,André,Ayew,A.Ayew,374.0,449.0,,,,,734.0,5dbefa9d,713.0,45403,
302,45196,Gary,Madine,Madine,,,109.0,,,,,e3e6502a,6829.0,66994,
303,45220,Alex,Smithies,Smithies,,,89.0,,,,581.0,bb91617c,,33754,
304,45268,Moussa,Sissoko,Sissoko,572.0,393.0,369.0,349.0,385.0,354.0,,2acd49b9,772.0,46001,
305,46483,Adrien,Silva,Silva,,589.0,231.0,,220.0,,,d6f88a1d,6464.0,56810,
306,46695,Ritchie,de Laet,de Laet,171.0,,,,,,,dc234f98,955.0,55687,
307,47247,John,Fleck,Fleck,,,,301.0,346.0,,,b63e789d,7709.0,54383,481.0
308,47390,Neil,Taylor,Taylor,360.0,,,24.0,31.0,,,c2f9d19f,710.0,67416,
309,47431,Willian,Borges da Silva,Willian,86.0,106.0,124.0,113.0,478.0,3.0,614.0,8b9ebd03,700.0,52769,
310,48332,Orestis,Karnezis,Karnezis,,536.0,,,,,,85b011bb,1138.0,16408,
311,48615,Harry,Arter,Arter,37.0,39.0,33.0,,,,378.0,2f4c5a52,881.0,55742,435.0
312,48717,Winston,Reid,Reid,453.0,442.0,401.0,383.0,,410.0,,562eed5c,529.0,37526,
313,48760,Mathias,Jorgensen,Zanka,,171.0,195.0,,,594.0,595.0,0db5d2c8,6030.0,52059,121.0
314,48771,Emilio,Nsue Lopez,Nsue,279.0,,,,,,,1c9bc4fa,1757.0,59558,
315,48773,Siem,de Jong,de Jong,,466.0,,,,,,cf2a6ace,774.0,45509,
316,48844,David,Ospina,Ospina,1.0,1.0,,,,,,82b1198a,505.0,73396,
317,48860,Niki,Mäenpää,Mäenpää,,53.0,,,,,,14a96e1c,6053.0,12359,
318,49013,Victor,Moses,Moses,92.0,102.0,117.0,,,,,e726e11e,541.0,59866,
319,49083,Luke,Freeman,Freeman,,,,441.0,477.0,,,636b64cd,7713.0,66923,322.0
320,49195,Jefferson,Montero,Montero,373.0,364.0,,,,,,fa6561bf,715.0,77932,
321,49202,Sean,Scannell,Scannell,,180.0,,,,,,7ab42a5e,,61549,
322,49207,Rudy,Gestede,Gestede,629.0,,,,,,,822b3ef9,671.0,39908,
323,49262,Jason,Steele,Steele,,,439.0,,528.0,54.0,102.0,28300a16,7235.0,73564,148.0
324,49277,Leroy,Fer,Fer,375.0,365.0,,,,,,3cefa66a,711.0,63342,
325,49382,Bruno,Ecuele Manga,Ecuele Manga,,,92.0,,,,,72a0fb65,4883.0,60990,
326,49384,Jack,Rodwell,Rodwell,350.0,,,591.0,,,,a07579ee,733.0,57079,
327,49413,James,Tomkins,Tomkins,103.0,117.0,138.0,124.0,129.0,147.0,153.0,e7ca0439,530.0,61592,241.0
328,49438,Jordon,Mutch,Mutch,115.0,552.0,,,,,,37c408cc,632.0,57207,
329,49440,Hal,Robson-Kanu,Robson-Kanu,571.0,436.0,,,408.0,,,fb2dec57,1738.0,65976,
330,49464,Cristhian,Stuani,Stuani,293.0,,,,,,,220c11f1,1709.0,59323,
331,49539,Kyle,Naughton,Naughton,358.0,352.0,,,,,,e860c42f,718.0,66219,
332,49579,Pedro,Rodríguez Ledesma,Pedro,90.0,109.0,125.0,114.0,,,,3ca7254a,687.0,65278,
333,49688,Alfred,N'Diaye,N'Diaye,644.0,,,,,,,7789bf63,2144.0,77737,
334,49696,Mauro,Zárate,Zárate,636.0,419.0,,,,,,cc18ff4c,939.0,26456,
335,49773,Albert,Adomah,Adomah,281.0,,,,,,,c7174e81,1782.0,83430,
336,49806,David Junior,Hoilett,Hoilett,,,99.0,,,,,33af5b9e,4395.0,58993,
337,49845,Aron,Gunnarsson,Gunnarsson,,,102.0,,,,,e2533c20,7199.0,63821,
338,49944,Jake,Livermore,Livermore,157.0,426.0,,,409.0,,,b98570d1,1689.0,61832,
339,49957,Kamil,Grosicki,Grosicki,647.0,,,,410.0,,,81d8091f,3231.0,37920,
340,49982,Sean,Morrison,Morrison,,,90.0,,,,,09fec029,6823.0,79723,
341,50089,Geoff,Cameron,Cameron,320.0,331.0,,,,,,1a160ea3,859.0,31642,
342,50093,David,Button,Button,,,179.0,48.0,56.0,,,e608ed4c,6843.0,61814,
343,50175,Danny,Welbeck,Welbeck,26.0,26.0,21.0,512.0,588.0,447.0,103.0,ce5143da,501.0,67063,154.0
344,50229,Matt,Phillips,Phillips,446.0,432.0,,,411.0,,,7bb5f40e,1737.0,77274,
345,50232,Jonjo,Shelvey,Shelvey,,296.0,318.0,269.0,321.0,291.0,349.0,3727dd3c,769.0,71292,463.0
346,50471,James,McArthur,McArthur,114.0,127.0,147.0,138.0,130.0,148.0,154.0,cee31595,633.0,41416,
347,50472,James,McCarthy,McCarthy,136.0,150.0,166.0,157.0,131.0,,,64b08de7,589.0,45333,
348,51090,Thiago,Emiliano da Silva,Thiago Silva,,,,,490.0,121.0,128.0,86e7deaf,3288.0,29241,217.0
349,51344,Rajiv,van La Parra,van La Parra,,173.0,200.0,,,,,1931bde9,6036.0,77001,
350,51507,Laurent,Koscielny,Koscielny,3.0,4.0,3.0,7.0,,,,f5efb153,494.0,76277,
351,51917,Diego,Cavalieri,Cavalieri,,633.0,,,,,,84e6ea11,,53231,
352,51927,Ben,Mee,Mee,56.0,77.0,70.0,83.0,88.0,106.0,526.0,8df7a2fb,1654.0,74810,109.0
353,51934,Ron-Robert,Zieler,Zieler,166.0,,,,,,,a0606ae8,91.0,21327,
354,51938,Marc,Albrighton,Albrighton,177.0,200.0,224.0,174.0,221.0,202.0,251.0,b827d5b3,753.0,61560,
355,51940,David,De Gea Quintana,De Gea,242.0,260.0,282.0,235.0,291.0,270.0,327.0,7ba6d84e,546.0,59377,
356,52153,Miguel,Britos,Britos,413.0,402.0,379.0,,,,,356a9a62,567.0,76799,
357,52287,Evandro,Goebel,Evandro,630.0,,,,,,,67dbadfc,5550.0,53359,
358,52484,Leon,Balogun,Balogun,,,54.0,40.0,,,,78e68b4d,394.0,56100,
359,52538,Fernando Francisco,Reges,Fernando,234.0,251.0,,,,,,41f32541,615.0,51174,
360,52775,Nicolas,Nkoulou,Nkoulou,,,,,,618.0,,93cf32a8,,60577,
361,52940,Daryl,Janmaat,Janmaat,540.0,404.0,381.0,359.0,,,,45da6694,764.0,60744,
362,53371,David,Meyler,Meyler,161.0,,,,,,,8ea6417a,1693.0,68183,
363,54102,Jack,Wilshere,Wilshere,17.0,24.0,447.0,394.0,434.0,,,9c318325,1036.0,74223,
364,54284,Chris,Löwe,Löwe,,165.0,193.0,,,,,c6896eab,6032.0,55125,
365,54316,Leonardo,Ulloa,Ulloa,185.0,210.0,,,,,,eed56f6c,756.0,54890,
366,54421,Floyd,Ayité,Ayité,,,186.0,,,,,fd5888a0,3328.0,77974,
367,54469,Adam,Smith,Smith,34.0,35.0,29.0,63.0,,,57.0,20b104bc,825.0,61841,84.0
368,54484,Francisco,Femenía Far,Femenía,,407.0,383.0,357.0,,382.0,,e5d01ecf,5043.0,76467,
369,54513,Vicente,Iborra,Iborra,,208.0,228.0,,,,,ad1ffcfd,2065.0,65467,
370,54527,Loïc,Damour,Damour,,,104.0,,,,,074d8166,7215.0,81190,
371,54694,Pierre-Emerick,Aubameyang,Aubameyang,,616.0,23.0,11.0,4.0,4.0,617.0,d5dd5f1f,318.0,58864,188.0
372,54756,Victor,Wanyama,Wanyama,400.0,389.0,366.0,348.0,,,,e0900238,836.0,77760,
373,54764,Jonathan,Kodjia,Kodjia,,,,26.0,,,,ecf44e09,7725.0,88971,
374,54771,Fabio Pereira,da Silva,Fabio,527.0,,,,,,,bc7b4580,1752.0,61891,
375,54861,Christian,Benteke,Benteke,213.0,134.0,152.0,129.0,132.0,149.0,155.0,ab070c55,606.0,50201,
376,54908,Nacer,Chadli,Chadli,392.0,427.0,,,,,,5b54bf3b,648.0,59631,
377,55037,Cheikhou,Kouyaté,Kouyaté,459.0,451.0,412.0,139.0,133.0,150.0,583.0,8d3c902d,532.0,66934,451.0
378,55038,Kevin,McDonald,McDonald,,,183.0,,172.0,,,71a08f97,6836.0,36529,
379,55313,Franck,Tabanou,Tabanou,364.0,,,,,,,15e1afd5,980.0,66413,
380,55317,Bernardo,Espinosa Zúñiga,Bernardo,280.0,,,,,,,4242011c,1716.0,64598,
381,55422,Gylfi,Sigurdsson,Sigurdsson,368.0,359.0,172.0,151.0,150.0,164.0,,76dd1480,714.0,90466,
382,55452,Yannick,Bolasie,Bolasie,109.0,147.0,165.0,,,,,715fc0fe,518.0,75471,
383,55459,Aaron,Cresswell,Cresswell,454.0,443.0,402.0,376.0,435.0,411.0,457.0,4f974391,534.0,92571,530.0
384,55494,Joel,Ward,Ward,105.0,119.0,441.0,126.0,134.0,474.0,156.0,8a7ff278,510.0,92572,242.0
385,55605,Toby,Alderweireld,Alderweireld,382.0,377.0,353.0,331.0,386.0,355.0,,f7d50789,639.0,42710,
386,55829,Claudio,Yacob,Yacob,442.0,429.0,,,,,,bda6ffd4,808.0,45330,
387,55909,Chris,Smalling,Smalling,244.0,263.0,284.0,223.0,292.0,,,b6964eb6,628.0,103427,
388,55914,Liam,Cooper,Cooper,,,,,195.0,184.0,221.0,dc64b8b3,8816.0,75067,
389,56192,Rhu-endly,Martina,Cuco Martina,302.0,464.0,163.0,577.0,,,,22551915,832.0,91251,
390,56377,Andriy,Yarmolenko,Yarmolenko,,,453.0,392.0,436.0,412.0,,849c826a,6274.0,69015,
391,56827,Costel,Pantilimon,Pantilimon,406.0,396.0,,,,,,d24e154c,580.0,47659,
392,56864,Francis,Coquelin,Coquelin,20.0,20.0,,,,,,a6951bf8,497.0,74869,
393,56872,Junior,Stanislas,Stanislas,42.0,42.0,36.0,77.0,,,58.0,6992791d,463.0,87672,
394,56917,Steve,Cook,Cook,32.0,33.0,27.0,58.0,,,379.0,3e5e4e63,458.0,90836,441.0
395,56979,Jordan,Henderson,Henderson,201.0,225.0,249.0,198.0,244.0,222.0,275.0,935e6b8f,605.0,61651,299.0
396,56981,Joe,Bennett,Bennett,,,94.0,,,,,dc936144,959.0,90964,
397,56983,Matt,Ritchie,Ritchie,,295.0,317.0,251.0,322.0,292.0,350.0,71ef519e,461.0,92469,425.0
398,57001,Wilfried,Bony,Bony,240.0,542.0,,,,,,61abe9b6,622.0,81808,
399,57112,Eliaquim,Mangala,Mangala,225.0,502.0,,,,,,f520049f,626.0,90681,
400,57127,Teemu,Pukki,Pukki,,,,278.0,,315.0,,0745b37d,7696.0,46972,
401,57134,Salomón,Rondón,Rondón,449.0,435.0,493.0,,,591.0,177.0,b318a643,813.0,80197,
402,57145,Federico,Fernández,Fernández,363.0,354.0,516.0,254.0,323.0,465.0,351.0,f25b010f,708.0,85475,
403,57187,Giedrius,Arlauskis,Arlauskis,639.0,,,,,,,1858bbf7,949.0,69001,
404,57249,Henrikh,Mkhitaryan,Mkhitaryan,268.0,281.0,18.0,16.0,,,,dd0daf32,317.0,55735,
405,57328,Nathaniel,Clyne,Clyne,193.0,217.0,241.0,,577.0,493.0,157.0,0442183b,603.0,85177,222.0
406,57410,Nicolás,Otamendi,Otamendi,226.0,245.0,264.0,208.0,269.0,,,0d267745,611.0,54781,
407,57513,Jonas,Lössl,Lössl,,163.0,191.0,479.0,151.0,673.0,,939bc634,3468.0,48870,
408,57531,Michail,Antonio,Antonio,464.0,454.0,415.0,389.0,437.0,413.0,458.0,ac05f970,531.0,104124,523.0
409,57586,Luciano,Narsingh,Narsingh,632.0,369.0,,,,,,977ffc24,5554.0,72462,
410,57647,Lyle,Taylor,Lyle Taylor,,,,,,,380.0,3e80e04e,,104495,
411,57736,Jan,Kirchhoff,Kirchhoff,347.0,,,,,,,a14d04e3,232.0,49734,
412,57913,Barry,Douglas,Douglas,,,424.0,,196.0,,,c859705e,,91854,
413,58376,Alex,McCarthy,McCarthy,101.0,305.0,328.0,318.0,363.0,334.0,401.0,36c2ca73,635.0,95976,
414,58476,Rui Pedro,da Rocha Fonte,Fonte,,,188.0,,,,,6ff8ef56,7145.0,9335,
415,58498,Odion,Ighalo,Ighalo,426.0,,,624.0,293.0,,,03622183,573.0,62121,
416,58621,Kyle,Walker,Walker,384.0,379.0,265.0,203.0,270.0,249.0,299.0,86dd77d1,638.0,95424,369.0
417,58771,Jack,Colback,Colback,,299.0,,482.0,,,381.0,963a9201,767.0,61644,
418,58786,Martin,Kelly,Kelly,106.0,120.0,140.0,128.0,135.0,151.0,,d7492450,525.0,78959,
419,58791,Ryan,Mason,Mason,396.0,,,,,,,c8fac933,649.0,61834,
420,58822,Cédric,Alves Soares,Cédric,301.0,310.0,332.0,486.0,5.0,5.0,1.0,839c14e1,847.0,112988,2.0
421,58845,Ciaran,Clark,Clark,,289.0,311.0,259.0,324.0,293.0,352.0,2b91cf8e,875.0,98240,
422,58877,Daley,Blind,Blind,254.0,270.0,290.0,,,,,691bef82,548.0,12282,
423,58893,Marcos,Rojo,Rojo,248.0,266.0,287.0,227.0,294.0,,,e0991c04,550.0,93176,
424,59044,Adam,Clayton,Clayton,283.0,,,,,,,45b59689,1717.0,73067,
425,59115,Mile,Jedinak,Jedinak,112.0,,,,,,,22fd2214,515.0,28336,
426,59125,Connor,Wickham,Wickham,122.0,133.0,444.0,130.0,136.0,,,41cc19c2,519.0,95435,
427,59614,Mark,Duffy,Duffy,,,,300.0,,,,d86ccbc9,,105565,
428,59735,Karl,Darlow,Darlow,,287.0,308.0,263.0,325.0,294.0,353.0,cde3309f,780.0,99397,408.0
429,59741,Max,Gradel,Gradel,44.0,44.0,,,,,,c5a500ca,464.0,28140,
430,59779,Pedro,Obiang,Obiang,460.0,452.0,413.0,400.0,,,,ba1e04b3,542.0,101213,
431,59796,Gökhan,Töre,Töre,467.0,,,,,,,51960957,1703.0,82130,
432,59846,Ander,Herrera,Herrera,262.0,278.0,299.0,,,,,436a9dd0,552.0,99343,
433,59856,Abel,Hernández,Hernández,163.0,,,,,,,a36da810,1698.0,76608,
434,59859,Ilkay,Gündogan,Gündogan,236.0,253.0,274.0,222.0,271.0,250.0,300.0,819b3158,314.0,53622,
435,59940,Kyle,Bartley,Bartley,,485.0,,,412.0,,,18e96f64,964.0,67421,
436,59949,Seamus,Coleman,Coleman,126.0,139.0,157.0,144.0,152.0,165.0,178.0,0420d84f,585.0,68390,247.0
437,59966,Alexandre,Lacazette,Lacazette,,28.0,22.0,12.0,6.0,6.0,,9dbb75ca,3277.0,93720,
438,60025,James,Rodríguez,James,,,,,508.0,166.0,,715bf047,2249.0,88103,
439,60165,Wahbi,Khazri,Khazri,352.0,,,,,,,2677a1de,734.0,103565,
440,60232,Craig,Dawson,Dawson,433.0,424.0,,439.0,576.0,414.0,459.0,3e9e06cb,804.0,121477,551.0
441,60252,Andros,Townsend,Townsend,120.0,131.0,149.0,135.0,137.0,482.0,179.0,b28bbd58,775.0,61842,
442,60270,Simone,Zaza,Zaza,550.0,,,,,,,9592289a,1642.0,96828,
443,60307,Pascal,Groß,Groß,,70.0,59.0,49.0,57.0,55.0,104.0,8aec0537,239.0,82873,134.0
444,60551,Ashley,Westwood,Westwood,641.0,88.0,80.0,101.0,89.0,107.0,,495945ef,669.0,91317,
445,60586,Johann Berg,Gudmundsson,Gudmundsson,473.0,84.0,76.0,96.0,90.0,108.0,,f72293fc,1663.0,89231,170.0
446,60598,Aleksandar,Dragovic,Dragovic,,541.0,,,,,,6fd8a334,5219.0,59032,
447,60689,Chris,Wood,Wood,,518.0,87.0,91.0,91.0,109.0,354.0,4e9a0555,4456.0,108725,468.0
448,60706,Adrián,San Miguel del Castillo,Adrián,450.0,438.0,399.0,526.0,245.0,223.0,497.0,f76e6b4e,527.0,71271,289.0
449,60772,Thibaut,Courtois,Courtois,73.0,94.0,111.0,,,,,1840e36d,680.0,108390,
450,60794,Adam,Matthews,Matthews,345.0,,,,,,,d8bffa70,1034.0,108878,
451,60914,Joel,Matip,Matip,199.0,219.0,243.0,185.0,246.0,224.0,276.0,b217ef29,332.0,82105,305.0
452,61256,Carlos Henrique,Casimiro,Casemiro,,,,,,,593.0,4d224fe8,2248.0,16306,376.0
453,61262,Oscar,dos Santos Emboaba Junior,Oscar,84.0,,,,,,,57fe98dd,692.0,85314,
454,61302,Ryan,Allsop,Allsop,600.0,,,,,,,af615123,1050.0,111073,
455,61316,Jose Luis,Mato Sanmartín,Joselu,338.0,488.0,327.0,261.0,,,,6265208f,866.0,81999,
456,61366,Kevin,De Bruyne,De Bruyne,235.0,252.0,273.0,215.0,272.0,251.0,301.0,e46012d4,447.0,88755,349.0
457,61538,Callum,McManaman,McManaman,443.0,,,,,,,1a5dbcc2,880.0,61711,
458,61548,Manolo,Gabbiadini,Gabbiadini,643.0,327.0,349.0,,,,,8f866fe8,1383.0,112343,
459,61558,Thiago,Alcántara do Nascimento,Thiago,,,,,531.0,225.0,277.0,77e84962,229.0,60444,310.0
460,61566,Roberto,Pereyra,Pereyra,539.0,415.0,391.0,369.0,,,,75f2c59f,1723.0,112302,
461,61595,Marc,Muniesa,Muniesa,322.0,333.0,,,,,,4db76f57,860.0,74228,
462,61600,Romaine,Sawyers,Sawyers,,,,,413.0,,,77bb1522,8757.0,113036,
463,61603,Daniel,Drinkwater,Drinkwater,179.0,202.0,128.0,120.0,,,,2649ff32,752.0,73491,
464,61604,Matty,James,James,602.0,474.0,229.0,177.0,222.0,,,ebd0a048,4441.0,73522,
465,61739,Maxime,Le Marchand,Le Marchand,,,455.0,,173.0,,,321a71a7,3304.0,60558,
466,61760,Kristoffer,Nordfeldt,Nordfeldt,357.0,351.0,,,,,,78549904,722.0,75890,
467,61810,Pontus,Jansson,Jansson,,,,,,76.0,78.0,172e52d8,1801.0,125314,
468,61858,Mame Biram,Diouf,Diouf,337.0,348.0,,,,,,7f4f3e49,868.0,62049,
469,61916,Stefan,Johansen,Johansen,,,185.0,,174.0,,,a48da055,6838.0,62008,
470,61933,Shane,Duffy,Duffy,,56.0,49.0,37.0,58.0,56.0,105.0,7314bba4,6047.0,119269,
471,62398,Nemanja,Matic,Matic,87.0,107.0,296.0,247.0,295.0,271.0,,eb7822d7,697.0,74683,
472,62399,Dusan,Tadic,Tadic,308.0,318.0,,,,,,2475dcc6,840.0,36139,
473,62974,Erik,Lamela,Lamela,393.0,386.0,363.0,346.0,387.0,356.0,,abe66106,644.0,111630,
474,63370,James,McClean,McClean,444.0,430.0,,,,,,53538b39,814.0,85935,
475,63426,Enda,Stevens,Stevens,,,,291.0,347.0,,,17d4507a,7707.0,85706,
476,66242,Davy,Pröpper,Pröpper,,490.0,60.0,54.0,59.0,57.0,,fdd85f94,6050.0,79027,
477,66247,Marvin,Zeegelaar,Zeegelaar,,537.0,384.0,,,,,8abd0c03,6303.0,92899,
478,66588,Luke,Ayling,Ayling,,,,,197.0,185.0,222.0,420d7c7d,8716.0,67420,
479,66733,Juan,Cuadrado,Cuadrado,85.0,,,,,,,0ab1f153,1089.0,91970,
480,66749,Romelu,Lukaku,Lukaku,143.0,285.0,306.0,232.0,,529.0,,5eae500a,594.0,96341,207.0
481,66797,Simon,Mignolet,Mignolet,188.0,213.0,237.0,190.0,,,,d436eb94,487.0,50219,
482,66838,Cenk,Tosun,Tosun,,592.0,177.0,146.0,153.0,622.0,,9a104dee,6477.0,45671,
483,66842,André,Schürrle,Schürrle,,,478.0,,,,,ecbb3fdf,154.0,58205,
484,66975,Luka,Milivojevic,Milivojevic,646.0,132.0,150.0,134.0,138.0,152.0,158.0,2ce2508a,5549.0,74300,
485,67089,Martin,Dubravka,Dubravka,,621.0,309.0,262.0,326.0,295.0,355.0,3a949a25,6532.0,74960,409.0
486,67184,Roderick Jefferson,Gonçalves Miranda,Miranda,,,429.0,,,,,390ab439,,87856,
487,67527,Allan-Roméo,Nyom,Nyom,412.0,422.0,,,,,,97572117,565.0,111508,
488,68312,Xherdan,Shaqiri,Shaqiri,333.0,342.0,462.0,194.0,247.0,226.0,,6421ec64,888.0,86792,
489,68983,Matthew,Lowton,Lowton,55.0,76.0,69.0,85.0,92.0,110.0,,9a9c05db,1652.0,102258,
490,69140,Shkodran,Mustafi,Mustafi,555.0,12.0,7.0,1.0,7.0,,,3f2d59fe,1699.0,88590,
491,69143,Juraj,Kucka,Kucka,,,,,,495.0,,5aaef9ef,1123.0,74943,
492,69752,Norberto,Murara Neto,Neto,,,,,,,574.0,a9dc785c,1297.0,111819,77.0
493,69960,Philipp,Wollscheid,Wollscheid,324.0,,,,,,,c4cca587,858.0,53173,
494,71738,Marco,Stiepermann,Stiepermann,,,,285.0,,316.0,,b606638c,7694.0,45760,
495,72222,Mateusz,Klich,Klich,,,,,198.0,186.0,223.0,282679b4,4381.0,92738,
496,72681,Denis,Odoi,Odoi,,,181.0,,525.0,,,f7750aa0,7077.0,59641,
497,73314,Willian José,Da Silva,Willian José,,,,,642.0,,,d87e2cae,2361.0,122155,
498,73426,Andre,Gray,Gray,68.0,92.0,395.0,364.0,,383.0,,c24dba2a,1660.0,120565,
499,73459,Ashley Darel Jazz,Richards,Jazz Richards,,,96.0,,,,,afef14da,4467.0,120241,
500,73494,Grzegorz,Krychowiak,Krychowiak,,533.0,,,,,,580d52dd,2414.0,45184,
501,73889,Diafra,Sakho,Sakho,470.0,458.0,,,,,,57c433c8,656.0,120610,
502,74033,Sam,Clucas,Clucas,156.0,519.0,,,,,,987718f5,1690.0,122223,
503,74208,Paul,Pogba,Pogba,503.0,282.0,302.0,238.0,296.0,272.0,,867239d3,1740.0,122153,
504,74230,Patrick,van Aanholt,van Aanholt,344.0,124.0,142.0,123.0,139.0,,,5f09991f,730.0,52119,
505,74297,Leandro,Bacuna,Bacuna,,,589.0,,,,,9dc69d38,674.0,126014,
506,74375,Ezequiel,Schelotto,Schelotto,,538.0,53.0,546.0,,,,a6e316c1,3873.0,119164,
507,74471,Aaron,Mooy,Mooy,,172.0,199.0,516.0,60.0,,,47b7e3af,6033.0,123951,
508,74854,Simon,Moore,Moore,,,,436.0,348.0,,,e7434f04,7715.0,123536,
509,75115,Callum,Wilson,Wilson,49.0,48.0,43.0,67.0,506.0,296.0,356.0,c596fcb0,468.0,123682,433.0
510,75773,Chung-yong,Lee,Lee Chung-yong,117.0,128.0,,,,,,49b05a83,526.0,81801,
511,75826,Danny,Ward,Ward,,,105.0,,,,,cfb29823,6830.0,203026,
512,75880,Daniel,Ayala,Ayala,275.0,,,,,,,302560a0,1718.0,78966,
513,76306,Lukas,Rupp,Rupp,,,,602.0,,317.0,,3faa1780,62.0,82863,
514,76357,Tom,Cairney,Cairney,,,182.0,,175.0,,200.0,a8748947,6835.0,123275,268.0
515,76359,Phil,Jones,Jones,245.0,264.0,285.0,231.0,297.0,632.0,328.0,def899bd,951.0,117996,
516,76360,Nathaniel,Mendez-Laing,Mendez-Laing,,,100.0,,,,,b4b2f632,6824.0,125409,
517,76542,Sung-yueng,Ki,Ki Sung-yueng,372.0,363.0,324.0,268.0,,,,1d8c99b0,723.0,81796,
518,77359,Florian,Lejeune,Lejeune,,294.0,314.0,257.0,327.0,,,6eaed4eb,5073.0,127108,
519,77454,Fabio,Borini,Borini,354.0,,,,,,,ef5b337e,737.0,96754,
520,77610,Danny,Batth,Batth,,,428.0,,,,,f1d0fa63,,129049,
521,77760,Cristian,Gamboa,Gamboa,435.0,,,,,,,f27680d9,855.0,121686,
522,77762,Bryan,Oviedo,Oviedo,140.0,,,,,,,31faf295,598.0,124983,
523,77777,Ahmed El-Sayed,Hegazy,Hegazi,,468.0,,,414.0,,,5540c9dc,3979.0,111524,
524,77794,Kieran,Trippier,Trippier,387.0,382.0,357.0,334.0,,678.0,357.0,21512407,652.0,95810,430.0
525,78007,Joshua,King,King,48.0,51.0,45.0,68.0,651.0,468.0,,43458538,465.0,91059,
526,78056,Oriol,Romeu Vidal,Romeu,310.0,320.0,339.0,328.0,364.0,335.0,402.0,4b511457,842.0,66100,
527,78091,Gastón,Ramírez,Ramírez,491.0,,,,,,,2c851997,952.0,123742,
528,78315,Joel,Robles,Robles,123.0,136.0,,,,,578.0,cda0b317,584.0,101118,
529,78356,Charlie,Austin,Austin,314.0,326.0,348.0,312.0,415.0,,,8d228291,848.0,129627,
530,78412,Shinji,Okazaki,Okazaki,186.0,211.0,235.0,,,,,68796d61,754.0,79642,
531,78607,Kenny,McLean,McLean,,,,286.0,,318.0,,471f16b3,7693.0,126600,
532,78830,Harry,Kane,Kane,403.0,394.0,372.0,338.0,388.0,357.0,427.0,21a66f6a,647.0,132098,500.0
533,78911,Kadeem,Harris,Harris,,,535.0,,,,,24396398,7120.0,136501,
534,78916,Dan,Burn,Burn,,,582.0,475.0,61.0,58.0,358.0,b2d31e83,7382.0,134270,407.0
535,79228,Pape,Souaré,Souaré,108.0,122.0,443.0,,,,,46b5375e,513.0,125868,
536,79602,Daniel,Bentley,Bentley,,,,,,,717.0,68db6358,,136401,546.0
537,79619,Jonathan,Hogg,Hogg,,174.0,201.0,,,,,9306d5ea,6301.0,61573,
538,79733,Scott,Malone,Malone,,462.0,196.0,,,,,f15a50e8,6040.0,101682,
539,79852,Jed,Steer,Steer,,,,429.0,32.0,28.0,,a8a3d139,4475.0,110867,
540,79934,Oliver,Norwood,Norwood,,68.0,,302.0,349.0,,,43439614,7710.0,73547,488.0
